T0005660	269748	DEPRECIATION ALLOWANCES
T0009100	269749	RESERVE ASSETS
T0001074	269750	MONETARY ANALYSIS
T0000677	269751	ECONOMIC RESEARCH
T0002751	269752	BALANCE OF PAYMENTS ADJUSTMENT
T0005928	269753	ECONOMIC ASPECTS
T0000670	269754	ECONOMIC GROWTH
T0000731	269755	ECONOMIC DEVELOPMENT
T0006177	269756	DEVELOPMENT INDICATORS
T0003250	269757	HEALTH INDICATORS
T0010062	269758	HUMAN RIGHTS INDICATORS
T0004301	269759	SOCIO-ECONOMIC INDICATORS
T0010149	269760	HUMAN SETTLEMENTS INDICATORS
T0000672	269761	ECONOMIC INTEGRATION
T0002617	269764	COMMON MARKETS
T0002618	269765	CUSTOMS UNIONS
T0010060	269766	ECONOMIC UNIONS
T0002637	269767	FREE TRADE AREAS
T0006760	269768	INTERDEPENDENCE
T0002649	269769	INTRAREGIONAL TRADE
T0000673	269770	ECONOMIC LAG
T0001484	269771	AGRICULTURAL PROJECTIONS
T0002753	269772	BALANCE OF PAYMENTS PROJECTIONS
T0000795	269773	BUDGET PROJECTIONS
T0000875	269774	CAPITAL MOVEMENT PROJECTIONS
T0002672	269775	TRADE PROJECTIONS
T0003715	269779	UNDEREMPLOYMENT
T0000681	269780	ECONOMIC SURVEYS
T0000798	269781	FINANCIAL RESEARCH
T0010046	269782	TRANSPORT RESEARCH
T0006712	269783	DEVELOPMENT RESEARCH
T0000691	269784	PRICE STABILIZATION
T0009854	269785	MARKET STABILIZATION
T0010100	269786	FINANCIAL LIBERALIZATION
T0000683	269787	FULL EMPLOYMENT
T0002702	269788	TRADE ADJUSTMENT ASSISTANCE
T0004295	269789	SOCIAL STRUCTURE
T0006429	269790	STRUCTURAL ADJUSTMENT
T0009067	269791	HIDDEN ECONOMY
T0009959	269793	SURVEYS
T0004296	269794	SOCIAL SURVEYS
T0003721	269795	WAGE SURVEYS
T0009688	269796	DEVELOPMENT TRENDS
T0003677	269797	EMPLOYMENT
T0003699	269798	LABOUR SUPPLY
T0003695	269799	LABOUR MARKET
T0003680	269800	EMPLOYMENT POLICY
T0000684	269801	GROSS DOMESTIC PRODUCT
T0000685	269802	GROSS NATIONAL PRODUCT
T0000812	269803	NATIONAL INCOME
T0004205	269804	FAMILY INCOME
T0003685	269805	GUARANTEED INCOME
T0003761	269806	RETIREMENT INCOME
T0004635	269807	ROYALTIES
T0005726	269808	SALARIES
T0003722	269809	WAGES
T0009987	269810	FINANCIAL RESOURCES
T0004333	269811	INCOME MAINTENANCE
T0000807	269812	INCOME POLICY
T0007905	269813	INCOME SOURCES
T0000830	269814	INCOME TAX
T0001071	269815	INTERNATIONAL MONETARY SITUATION
T0000993	269816	FLOW OF FUNDS ACCOUNTING
T0009910	269817	ENVIRONMENTAL ACCOUNTING
T0004261	269818	SOCIAL ACCOUNTING
T0000690	269819	PRICE CONTROLS
T0003170	269820	RENT CONTROL
T0002593	269821	BLACK MARKET
T0000696	269822	WAGE-PRICE POLICY
T0009772	269823	DEREGULATION
T0002684	269824	COMMODITY CONTROL
T0003720	269829	WAGE POLICY
T0002644	269830	INDEXATION
T0000732	269834	ECONOMIC PLANNING
T0009677	269835	EAST-SOUTH TRADE
T0000699	269836	DEVELOPING AREAS
T0009725	269838	NEWLY INDUSTRIALIZED COUNTRIES
T0009678	269839	NORTH-SOUTH TRADE
T0000703	269840	DEVELOPING ISLAND COUNTRIES
T0000708	269841	LEAST DEVELOPED COUNTRIES
T0000709	269842	MOST SERIOUSLY AFFECTED COUNTRIES
T0000711	269843	PETROLEUM IMPORTING DEVELOPING COUNTRIES
T0000718	269844	DEVELOPMENT
T0006726	269845	ECONOMIC GAP
T0001815	269846	INDUSTRIALIZATION
T0000730	269847	ECONOMIC COOPERATION AMONG DEVELOPING COUNTRIES
T0000757	269848	TECHNICAL COOPERATION AMONG DEVELOPING COUNTRIES
T0005641	269849	ISLANDS
T0000705	269850	ECONOMIC COUNCILS
T0000710	269852	PETROLEUM EXPORTING COUNTRIES
T0009995	269853	PETROLEUM EXPORTS
T0002279	269854	PETROLEUM INDUSTRY
T0002654	269855	PETROLEUM PRICES
T0006793	269856	PETROLEUM REVENUES
T0006039	269857	PETROLEUM IMPORTS
T0000713	269858	ABSORPTIVE CAPACITY
T0001011	269859	INVESTMENTS
T0000714	269860	ADVISORY SERVICES
T0000716	269861	CONCESSIONS
T0002622	269862	SAFEGUARD MEASURES
T0000912	269863	FOREIGN DIRECT INVESTMENT
T0006278	269864	OIL AND GAS LEASES
T0000717	269865	COUNTERPART FUNDS
T0000742	269866	LOCAL COST FINANCING
T0004538	269870	CULTURAL DEVELOPMENT
T0003542	269871	EDUCATIONAL DEVELOPMENT
T0000751	269872	RURAL DEVELOPMENT
T0004271	269873	SOCIAL DEVELOPMENT
T0006711	269874	DEVELOPMENT ASPECTS
T0005779	269875	DEVELOPMENT EDUCATION
T0000930	269876	DEVELOPMENT FINANCE
T0006206	269877	RIGHT TO DEVELOPMENT
T0003955	269878	WOMEN IN DEVELOPMENT
T0000719	269879	DEVELOPMENT ADMINISTRATION
T0010015	269880	DEVELOPMENT POTENTIAL
T0000789	269881	PUBLIC ADMINISTRATION
T0001450	269882	AGRICULTURAL ADMINISTRATION
T0000722	269883	DEVELOPMENT PLANNING
T0006267	269884	DEVELOPMENT STRATEGIES
T0000721	269885	DEVELOPMENT PERSONNEL
T0005973	269886	PROJECT PERSONNEL
T0000758	269887	TECHNICAL FIELD ADVISERS
T0003816	269888	CONSULTANTS
T0000737	269889	EXPERTS
T0004544	269891	CULTURAL PLANNING
T0000723	269892	DEVELOPMENT PLANS
T0000724	269893	DEVELOPMENT POLICY
T0003552	269894	EDUCATIONAL PLANNING
T0003091	269895	REGIONAL PLANNING
T0006819	269896	SCIENCE AND TECHNOLOGY PLANNING
T0005988	269897	SECTORAL PLANNING
T0004346	269898	SOCIAL PLANNING
T0009052	269899	ENERGY PLANNING
T0003092	269900	REGIONAL PLANS
T0004708	269901	COMMUNICATION POLICY
T0004546	269902	CULTURAL POLICY
T0003553	269903	EDUCATIONAL POLICY
T0001144	269904	ENVIRONMENTAL POLICY
T0002842	269905	POPULATION POLICY
T0006822	269906	SETTLEMENT POLICY
T0000804	269907	GOVERNMENT LENDING
T0003089	269908	PUBLIC WORKS
T0000727	269909	ECONOMIC AGREEMENTS
T0001056	269911	FOREIGN EXCHANGE AGREEMENTS
T0002664	269912	TRADE AGREEMENTS
T0009589	269913	INVESTMENT AGREEMENTS
T0006066	269914	LICENCE AGREEMENTS
T0001846	269915	INDUSTRIAL COOPERATION
T0001460	269917	AGRICULTURAL DEVELOPMENT
T0001850	269918	INDUSTRIAL DEVELOPMENT
T0001119	269919	NATURAL RESOURCES DEVELOPMENT
T0001129	269920	SUSTAINABLE DEVELOPMENT
T0002094	269921	TOURISM DEVELOPMENT
T0001120	269922	NATURAL RESOURCES POLICY
T0010221	269923	REHABILITATION PROJECTS
T0001478	269924	AGRICULTURAL PLANNING
T0001808	269925	INDUSTRIAL PLANNING
T0003703	269926	MANPOWER PLANNING
T0001543	269927	RURAL PLANNING
T0002318	269928	TRANSPORT PLANNING
T0001479	269929	AGRICULTURAL POLICY
T0000794	269930	BUDGETARY POLICY
T0000979	269931	CREDIT POLICY
T0000799	269932	FISCAL POLICY
T0001809	269933	INDUSTRIAL POLICY
T0001008	269934	INVESTMENT POLICY
T0001076	269935	MONETARY POLICY
T0009709	269936	TRANSPORT POLICY
T0009586	269937	ECONOMY MEASURES
T0009607	269938	ECONOMIC REFORM
T0009802	269939	ECONOMIC CONVERSION
T0000734	269940	ECONOMIC RIGHTS AND DUTIES OF STATES
T0000736	269941	ECONOMIC ZONING
T0003124	269942	ZONING
T0010061	269943	FREE ECONOMIC ZONES
T0007894	269944	GROUPS OF EXPERTS
T0001005	269945	INVESTMENT ADVISERS
T0000738	269946	INSTITUTION BUILDING
T0006021	269947	INSTITUTIONAL MACHINERY
T0000792	269948	PUBLIC INSTITUTIONS
T0001542	269949	RURAL INSTITUTIONS
T0004277	269950	SOCIAL INSTITUTIONS
T0000739	269951	INTERNATIONAL ECONOMIC AND SOCIAL POLICY
T0005604	269952	ECONOMIC RELATIONS
T0000994	269953	FOREIGN INVESTMENTS
T0001001	269954	INTERNATIONAL FINANCE
T0000741	269955	INVESTMENT FOLLOW-UP
T0000744	269960	PRE-INVESTMENT STUDIES
T0005934	269961	FEASIBILITY STUDIES
T0005961	269962	PROGRAMME EVALUATION
T0005965	269963	PROJECT APPRAISAL
T0000746	269964	PROJECT EVALUATION AND REVIEW TECHNIQUE
T0005970	269965	PROJECT IMPLEMENTATION
T0005972	269966	PROJECT MONITORING
T0001933	269968	NETWORK ANALYSIS
T0006045	269969	REGIONAL COMMISSIONS
T0003112	269970	URBAN DEVELOPMENT
T0000750	269971	RIVER BASIN DEVELOPMENT
T0003926	269972	FLOOD CONTROL
T0003927	269973	FLOODPLAIN MANAGEMENT
T0001232	269974	RIVER BASINS
T0001252	269975	WATER RESOURCES DEVELOPMENT
T0009779	269976	LAKE BASIN DEVELOPMENT
T0004326	269977	COMMUNITY DEVELOPMENT
T0001538	269978	RURAL AREAS
T0001541	269979	RURAL ELECTRIFICATION
T0003713	269980	RURAL EMPLOYMENT
T0003174	269981	RURAL HOUSING
T0001883	269982	RURAL INDUSTRIES
T0004255	269983	RURAL POVERTY
T0005659	269984	RURAL-URBAN DIFFERENTIALS
T0004355	269985	VOLUNTARY SERVICE
T0000753	269986	SELF-HELP
T0003175	269987	SELF-HELP HOUSING
T0006162	269989	AGRICULTURAL TECHNICAL COOPERATION
T0007861	269990	FELLOWSHIP HOLDERS
T0001812	269991	INDUSTRIAL PROJECTS
T0006035	269992	OPERATIONAL ACTIVITIES
T0009134	269993	SECTORAL SUPPORT
T0007866	269994	FOCAL POINTS
T0000759	269995	ADMINISTRATIVE FEES
T0000846	269996	REGISTRATION TAX
T0006692	269997	ADMINISTRATIVE RECORDS
T0006315	269998	GOVERNMENT DEPARTMENTS
T0007196	269999	CENSUS DISTRICTS
T0004634	270000	PUBLIC DOMAIN
T0000767	270001	ADMINISTRATIVE REFORM
T0000772	270002	CIVIL SERVICE REFORM
T0001936	270003	ORGANIZATIONAL CHANGE
T0001937	270004	ORGANIZATIONAL RESEARCH
T0001941	270006	PERSONNEL MANAGEMENT
T0009901	270007	CIVIL SERVANTS
T0010089	270008	TOP STATE OFFICIALS
T0004792	270009	INFORMATION
T0003994	270010	FREEDOM OF INFORMATION
T0000777	270011	GOVERNMENT MONOPOLIES
T0000778	270012	GOVERNMENT PUBLICATIONS
T0005975	270013	PUBLICATIONS
T0004781	270014	DOCUMENTS
T0004787	270015	GAZETTES
T0000780	270016	GOVERNMENT PURCHASING
T0006400	270017	PURCHASING
T0002641	270018	IMPORT PROCUREMENT
T0002659	270019	STATE TRADING
T0000781	270020	LOTTERIES
T0004891	270021	GAMBLING
T0000782	270022	MULTINATIONAL PUBLIC CORPORATIONS
T0006194	270023	MULTINATIONAL MARKETING ENTERPRISES
T0000785	270024	MUNICIPAL SERVICES
T0004137	270025	POLICE
T0003086	270026	PUBLIC SERVICES
T0009633	270028	PRIVATIZATION
T0004186	270031	COMMUNITY PARTICIPATION
T0004213	270032	GROUP DYNAMICS
T0002727	270033	CUSTOMS ADMINISTRATION
T0003538	270034	EDUCATIONAL ADMINISTRATION
T0001843	270035	INDUSTRIAL ADMINISTRATION
T0003785	270036	LABOUR ADMINISTRATION
T0000852	270037	TAX ADMINISTRATION
T0005913	270038	ADMINISTRATION
T0005914	270039	ADMINISTRATIVE ASPECTS
T0004164	270040	ADMINISTRATIVE SCIENCES
T0009965	270041	URBAN MANAGEMENT
T0002660	270044	STATE TRADING ENTERPRISES
T0001821	270045	PRIVATE ENTERPRISES
T0004582	270046	MUSEUMS
T0006800	270047	PUBLIC LIBRARIES
T0003628	270048	PUBLIC SCHOOLS
T0009952	270049	PUBLIC BUILDINGS
T0004732	270050	PUBLIC SPEAKING
T0004013	270051	RIGHT OF ASSEMBLY
T0006699	270052	BUDGETING
T0000797	270053	DEFICIT FINANCING
T0000802	270054	GOVERNMENT BUDGETING
T0000813	270055	PROGRAMME BUDGETING
T0000820	270056	ZERO BASE BUDGETING
T0009424	270057	BUDGET DEFICITS
T0000796	270058	CAPITAL BUDGET
T0000966	270059	CAPITAL INVESTMENTS
T0000817	270060	PUBLIC INVESTMENT
T0002754	270061	COMPENSATORY FINANCING
T0000814	270062	PUBLIC DEBT
T0000865	270063	TAX RESEARCH
T0000805	270065	GOVERNMENT SPENDING POLICY
T0000818	270066	REVENUE-SHARING
T0000871	270067	TAXATION
T0000800	270068	GOVERNMENT ACCOUNTING
T0000801	270070	GOVERNMENT AUDITING
T0001896	270071	AUDITING
T0000803	270072	GOVERNMENT FINANCIAL INSTITUTIONS
T0000992	270073	FINANCIAL INSTITUTIONS
T0000971	270074	CENTRAL BANKS
T0000987	270075	FEDERAL RESERVE BANKS
T0001013	270076	LOANS
T0006754	270078	INCOME DISTRIBUTION STATISTICS
T0004246	270079	POVERTY
T0004281	270080	SOCIAL JUSTICE
T0004349	270081	SOCIAL SECURITY
T0000838	270083	LOCAL TAXATION
T0003113	270084	URBAN ECONOMICS
T0005920	270085	BUDGET
T0003544	270086	EDUCATIONAL FINANCING
T0007911	270087	MEDIUM-TERM PLANNING
T0009701	270088	PROGRAMME EXPENDITURES
T0009840	270089	DEBT CONVERSIONS
T0000943	270090	DEBT MANAGEMENT
T0009686	270091	DEBT RELIEF
T0000944	270092	DEBT RENEGOTIATION
T0000945	270093	DEBT RESTRUCTURING
T0010014	270094	DEBT REPAYMENTS
T0000946	270095	DEBT SERVICING
T0000947	270096	EXTERNAL DEBT
T0000819	270098	SUBSIDIES
T0002736	270099	EXPORT SUBSIDIES
T0003151	270100	HOUSING SUBSIDIES
T0005646	270101	SHIPPING SUBSIDIES
T0006755	270102	INDUSTRIAL FINANCING
T0001009	270103	INVESTMENT PROMOTION
T0009071	270104	INCENTIVES
T0000821	270105	BUSINESS TAX
T0000828	270106	EXCESS PROFITS TAX
T0000841	270107	PAYROLL TAX
T0000822	270108	CAPITAL GAINS TAX
T0000969	270109	CAPITAL PRODUCTIVITY
T0001906	270110	CORPORATION REPORTS
T0000826	270111	DOUBLE TAXATION
T0000829	270112	GIFTS
T0005625	270113	CUSTOMS AND TRADITIONS
T0000842	270114	PROGRESSIVE TAXATION
T0007887	270115	STAFF ASSESSMENT
T0007891	270116	TAX REIMBURSEMENT
T0000831	270117	NON-PROFIT CORPORATIONS
T0007821	270118	FOUNDATIONS
T0001907	270119	CORPORATIONS
T0000860	270120	TAX EXEMPTION
T0005917	270121	ASSOCIATIONS
T0000832	270122	INDIRECT TAXATION
T0005594	270123	EXPENDITURE TAX
T0000847	270124	SALES TAX
T0000873	270125	VALUE ADDED TAX
T0000836	270130	INVESTMENT TAX CREDIT
T0000857	270131	TAX CREDITS
T0000837	270132	LAND TAX
T0000843	270133	PROPERTY TAX
T0000848	270134	SINGLE TAX
T0000849	270135	SOCIAL SECURITY CONTRIBUTIONS
T0000874	270136	WITHHOLDING TAX
T0001095	270138	CADASTRAL SURVEYS
T0001270	270139	LAND
T0003074	270140	LAND SUBDIVISION
T0001528	270141	LAND TITLES
T0003169	270142	REAL ESTATE BUSINESS
T0003093	270143	RIPARIAN RIGHTS
T0000851	270146	TAX ACCOUNTING
T0000854	270147	TAX AUDITING
T0000866	270148	TAX RETURNS
T0000855	270149	TAX COLLECTION
T0000853	270150	TAX AVOIDANCE
T0000859	270153	TAX EVASION
T0000861	270154	TAX HAVENS
T0000858	270155	TAX DEDUCTIONS
T0000862	270156	TAX INCENTIVES
T0009150	270157	LAUNDERING OF FUNDS
T0004651	270158	CHURCH FINANCE
T0000869	270159	TAX SYSTEMS
T0006380	270160	EXPORT INCENTIVES
T0000864	270161	TAX REFORM
T0000867	270162	TAX REVENUE ESTIMATING
T0000868	270163	TAX REVENUES
T0000870	270165	TAX TREATIES
T0002628	270167	EXPORT TAXES
T0002640	270168	IMPORT TAXES
T0002716	270169	TARIFFS
T0000968	270172	CAPITAL MOVEMENTS
T0000876	270173	CENSUSES
T0007199	270174	DATA COLLECTION
T0006248	270175	AGRICULTURAL CENSUSES
T0001836	270177	INDUSTRIAL CENSUSES
T0002834	270178	POPULATION CENSUSES
T0002851	270179	SAMPLE CENSUSES
T0002783	270180	ENUMERATION
T0002796	270181	HOUSEHOLD SURVEYS
T0002852	270182	SAMPLE SURVEYS
T0000877	270183	CONTROL THEORY
T0001832	270184	AUTOMATION
T0005124	270185	CYBERNETICS
T0006104	270186	NUMERICAL CONTROL
T0002150	270187	SYSTEMS ENGINEERING
T0000881	270188	ERROR THEORY
T0000883	270189	MATHEMATICAL STATISTICS
T0000887	270190	REGRESSION ANALYSIS
T0001488	270191	AGRICULTURAL STATISTICS
T0001408	270192	ENERGY STATISTICS
T0006100	270193	ENTERPRISE STATISTICS
T0000990	270194	FINANCIAL STATISTICS
T0001863	270195	INDUSTRIAL STATISTICS
T0002303	270196	INSURANCE STATISTICS
T0006767	270197	LAND USE STATISTICS
T0002604	270198	PRICE AND QUANTITY STATISTICS
T0006799	270199	PRODUCTIVITY STATISTICS
T0006842	270200	TOURISM STATISTICS
T0002679	270201	TRADE STATISTICS
T0002319	270202	TRANSPORT STATISTICS
T0000888	270203	SAMPLING
T0000882	270204	ESTIMATION THEORY
T0005710	270205	STOCHASTIC MODELS
T0005126	270206	EXPERIMENTAL DESIGN
T0001935	270207	OPERATIONS RESEARCH
T0005668	270208	ORDER STATISTICS
T0004972	270209	INFORMATION THEORY
T0000886	270210	QUEUING THEORY
T0010217	270211	EVENT HISTORY ANALYSIS
T0002771	270213	CLUSTER SAMPLING
T0005099	270214	BIOMETRY
T0000889	270215	SIMULATION METHODS
T0004964	270216	COMPUTER SIMULATION
T0001912	270217	DELPHI METHOD
T0005131	270218	MATHEMATICAL OPTIMIZATION
T0004978	270219	SYSTEMS ANALYSIS
T0000890	270220	STATISTICAL CLASSIFICATIONS
T0006703	270221	CLASSIFICATION SYSTEMS
T0000891	270222	STATISTICAL DECISION
T0005698	270223	DECISION-MAKING
T0000893	270224	STATISTICAL ORGANIZATIONS
T0000895	270225	STATISTICAL SERVICES
T0000894	270226	STATISTICAL SERIES
T0006232	270227	MONOGRAPHIC SERIES
T0006026	270228	INFORMATION SERVICES
T0002777	270229	DEMOGRAPHIC STATISTICS
T0005673	270230	ENVIRONMENTAL STATISTICS
T0006820	270231	SCIENCE AND TECHNOLOGY STATISTICS
T0004293	270232	SOCIAL STATISTICS
T0006836	270233	STATISTICAL DATA
T0003883	270234	STATISTICIANS
T0000897	270235	STOCHASTIC DIFFERENTIAL EQUATIONS
T0005125	270236	DIFFERENTIAL EQUATIONS
T0000898	270237	CONSUMER COOPERATIVES
T0000907	270238	COOPERATIVES
T0000975	270240	CREDIT
T0000976	270241	CREDIT CARDS
T0010031	270242	HOUSEHOLD DEBT
T0001018	270243	PERSONAL FINANCE
T0001019	270244	PERSONAL LOANS
T0000900	270245	CONSUMER EDUCATION
T0000901	270246	CONSUMER PROTECTION
T0003611	270247	HOME ECONOMICS
T0003656	270248	NON-FORMAL EDUCATION
T0010022	270250	FOOD INSPECTION
T0002035	270251	PACKAGING
T0010077	270252	PRODUCER-CONSUMER GROUPS
T0000906	270253	COOPERATIVE MOVEMENTS
T0000980	270254	CREDIT UNIONS
T0001847	270255	INDUSTRIAL COOPERATIVES
T0001540	270256	RURAL COOPERATIVES
T0003134	270257	COOPERATIVE HOUSING
T0000908	270258	ACCOUNTING AND REPORTING
T0001919	270260	FINANCIAL STATEMENTS
T0009849	270261	INTANGIBLE ASSETS
T0000914	270262	ILLICIT PAYMENTS
T0004081	270263	BRIBERY
T0007850	270264	COLLUSIVE TENDERING
T0001908	270265	CORPORATE CORRUPTION
T0000910	270266	CARTELS
T0002453	270267	LINER CONFERENCES
T0001874	270268	PRODUCERS ASSOCIATIONS
T0000911	270269	CONGLOMERATE CORPORATIONS
T0000913	270270	HOLDING COMPANIES
T0010143	270271	FOREIGN PORTFOLIO INVESTMENT
T0000916	270272	INTERNATIONAL COMMERCIAL TRANSACTIONS
T0010229	270273	STRATEGIC BUSINESS ALLIANCES
T0006274	270274	MONOPSONY
T0002677	270275	TRADE REGULATION
T0009576	270279	TRANSNATIONAL BANKS
T0009142	270280	AFFILIATE CORPORATIONS
T0009719	270281	EXPATRIATE WORKERS
T0001870	270282	MULTINATIONAL INDUSTRIAL PROJECTS
T0009551	270283	RELATED PARTY TRANSACTIONS
T0009708	270284	TRADING COMPANIES
T0000923	270285	PRICE DISCRIMINATION
T0003964	270286	DISCRIMINATION
T0000925	270287	RESTRICTIVE BUSINESS PRACTICES
T0002714	270289	NON-TARIFF BARRIERS
T0007852	270290	EXCLUSIVE DEALING
T0009759	270291	TIED PURCHASING
T0002619	270292	DISCRIMINATORY TRADE PRACTICES
T0000926	270293	TRANSFER PRICING
T0000928	270294	BILATERAL AID
T0000935	270295	MULTILATERAL AID
T0000936	270297	NON-GOVERNMENTAL AID
T0000940	270298	TIED AID
T0009865	270299	SMALL GRANTS
T0006234	270300	FINANCIAL FLOWS
T0004334	270301	INTERNATIONAL VOLUNTARY SERVICES
T0000937	270302	REAL RESOURCES TRANSFER
T0006814	270303	SAVINGS MOBILIZATION
T0007864	270304	AID FINANCING
T0010013	270305	CONDITIONALITY
T0000948	270306	DEVELOPMENT CREDITS
T0000983	270307	DEVELOPMENT FINANCE INSTITUTIONS
T0000932	270308	FINANCIAL ASSISTANCE
T0006808	270309	RESOURCES MOBILIZATION
T0000933	270310	GUARANTEE AGREEMENTS
T0009553	270312	REVERSE TRANSFER OF RESOURCES
T0000938	270313	REGIONAL DEVELOPMENT FUNDS
T0001022	270314	REGIONAL DEVELOPMENT BANKS
T0000939	270315	THIRD WINDOW FINANCING
T0000941	270318	CORPORATE DEBT
T0009147	270321	CREDITWORTHINESS
T0000996	270324	INTEREST
T0002752	270325	BALANCE OF PAYMENTS
T0000949	270326	EXTERNAL DEBT REPORTING
T0000991	270327	FOREIGN LOANS
T0000986	270328	EUROCURRENCY CREDITS
T0000950	270329	ANNUITIES
T0002306	270330	LIFE INSURANCE
T0000951	270331	BILATERAL PAYMENTS ARRANGEMENTS
T0005595	270332	PAYMENTS ARRANGEMENTS
T0002614	270333	BILATERAL TRADE AGREEMENTS
T0000952	270334	BANK DEPOSITS
T0000955	270335	BANK RESERVES
T0001073	270336	LIQUIDITY
T0001024	270337	SAVINGS
T0000953	270338	BANK LOANS
T0000958	270339	BANKING
T0000954	270340	BANK RATES
T0000997	270342	INTEREST RATES
T0000974	270345	COMMERCIAL CREDIT
T0000957	270346	BANKS
T0001452	270347	AGRICULTURAL BANKS
T0000973	270348	COMMERCIAL BANKS
T0000982	270349	DEVELOPMENT BANKS
T0000995	270350	INDUSTRIAL BANKS
T0001025	270351	SAVINGS BANKS
T0009544	270352	OFFSHORE BANKS
T0000960	270353	BANKING SYSTEMS
T0010145	270354	FINANCIAL SERVICES
T0000999	270355	INTERNATIONAL BANKING
T0001006	270356	INVESTMENT BANKING
T0001026	270358	SECURITIES
T0000985	270359	EUROBOND MARKET
T0000998	270360	INTERNATIONAL BOND ISSUES
T0001015	270361	OPEN MARKET OPERATIONS
T0000963	270362	CAPITAL ASSETS
T0000965	270363	CAPITAL FORMATION
T0000967	270364	CAPITAL MARKETS
T0009806	270365	FROZEN ASSETS
T0001036	270367	ASIAN DOLLAR MARKET
T0001046	270368	EUROCURRENCY MARKET
T0001083	270374	BANK NOTES
T0005596	270376	INTERNATIONAL CHEQUES
T0005711	270377	EXPORT CREDITS
T0002759	270378	IMPORT CREDITS
T0001459	270379	AGRICULTURAL CREDIT
T0000977	270380	CREDIT CONTROLS
T0000978	270381	CREDIT INSURANCE
T0002300	270382	INSURANCE
T0002731	270383	EXPORT CREDIT INSURANCE
T0002304	270384	INVESTMENT INSURANCE
T0000984	270386	DIVIDENDS
T0001010	270387	INVESTMENT RETURNS
T0009608	270388	ECU
T0009520	270389	CASH MANAGEMENT
T0004817	270390	LIBRARY FINANCE
T0006745	270391	HOUSING FINANCE INSTITUTIONS
T0002301	270392	INSURANCE COMPANIES
T0001002	270393	INTERNATIONAL FINANCIAL INSTITUTIONS
T0006402	270394	REVOLVING LOAN FUNDS
T0001807	270397	INDUSTRIAL INSTITUTIONS
T0001000	270398	INTERNATIONAL CLEARING
T0001072	270399	INTERNATIONAL MONETARY SYSTEM
T0010098	270400	COMMODITY-LINKED SECURITIES
T0001016	270402	PAYMENTS
T0005677	270403	INVESTMENT ANALYSIS
T0001023	270404	RENT
T0001012	270405	INVESTMENT TRUSTS
T0001034	270407	TRUSTS
T0003163	270408	MORTGAGE LOANS
T0003644	270409	STUDENT LOANS
T0001017	270410	PAYMENTS UNIONS
T0009099	270411	REIMBURSEMENT
T0009618	270412	INVOICES
T0006788	270413	PAWNBROKING
T0001526	270414	LAND RENT
T0005725	270415	REMITTANCES
T0001028	270416	SPECIAL DRAWING RIGHTS
T0001070	270418	INTERNATIONAL LIQUIDITY
T0001087	270419	RESERVE CURRENCIES
T0001029	270420	STOCK COMPANIES
T0001031	270422	STOCKHOLDERS
T0005998	270424	TRUST FUNDS
T0002685	270425	COMMODITY MARKETS
T0001040	270426	CURRENCY
T0001044	270427	DOLLAR
T0001038	270428	COINAGE
T0001348	270429	GOLD
T0001088	270430	SILVER
T0001084	270432	NON-CONVERTIBLE CURRENCIES
T0001041	270433	CURRENCY CONVERTIBILITY
T0006099	270434	CURRENCY INSTABILITY
T0001042	270435	CURRENCY REALIGNMENTS
T0001054	270436	FOREIGN EXCHANGE
T0001068	270437	GOLD STANDARD
T0010133	270438	DEVALUATION
T0010224	270439	VALUATION
T0001060	270441	FOREIGN EXCHANGE RATES
T0001043	270442	DISCRIMINATORY CURRENCY PRACTICES
T0005730	270443	EURODOLLARS
T0001085	270444	PETRODOLLARS
T0001045	270445	DUAL EXCHANGE MARKETS
T0001059	270446	FOREIGN EXCHANGE MARKETS
T0001053	270448	FLOATING EXCHANGE RATES
T0001057	270449	FOREIGN EXCHANGE CONTROL
T0001058	270450	FOREIGN EXCHANGE MARGINS
T0001061	270456	FORWARD EXCHANGE MARKETS
T0001089	270457	SPOT EXCHANGE TRANSACTIONS
T0001082	270459	MULTIPLE CURRENCY PRACTICES
T0001063	270460	FRENCH FRANC AREA
T0001079	270462	MONETARY UNIONS
T0001064	270463	GOLD PRICES
T0001065	270464	GOLD MARKETS
T0001066	270465	GOLD RESERVES
T0001067	270466	GOLD SALES
T0001078	270467	MONETARY SYSTEMS
T0001090	270468	STERLING AREA
T0009654	270469	CFA FRANC ZONE
T0001429	270472	PETROLEUM
T0002651	270473	MOST-FAVOURED-NATION CLAUSE
T0009919	270474	FOREIGN TRADE POLICY
T0002671	270475	TRADE PREFERENCES
T0002656	270476	PREFERENTIAL AGREEMENTS
T0001370	270477	NON-FERROUS METALS
T0001374	270478	PRECIOUS METALS
T0009112	270479	SILVER HALIDES
T0001091	270480	AERIAL PHOTOGRAMMETRY
T0001105	270481	PHOTOGRAMMETRY
T0001093	270482	AERIAL SURVEYS
T0005004	270483	GEODETIC SATELLITES
T0005027	270484	PHOTOGEOLOGY
T0001092	270485	AERIAL PHOTOGRAPHY
T0005738	270487	PHOTOGRAPHY
T0005306	270488	REMOTE SENSING
T0009886	270489	GEOGRAPHIC INFORMATION SYSTEMS
T0009846	270490	IMAGE ANALYSIS
T0005008	270491	GEOLOGICAL SURVEYS
T0005015	270492	GEOPHYSICAL SURVEYS
T0005057	270493	HYDROGRAPHIC SURVEYS
T0001094	270494	CADASTRAL MAPS
T0003075	270495	LAND USE
T0009149	270496	LAND REGISTRATION
